0.6	0.0001	30	1888.30421165	0.164756262547
0.6	0.0001	31	1911.04088758	0.158868316706
0.6	0.0001	32	1905.58862013	0.0781939429976
0.6	0.0001	33	1876.47380695	0.135180818374
0.6	0.0001	34	1958.2640149	0.101144903274
0.6	0.0001	35	2007.11742549	0.188317608924
0.6	0.0001	36	2005.27158184	0.204342149499
0.6	0.0001	37	2073.88807395	0.196026252959
0.6	0.0001	38	2065.17305783	0.216856764751
0.6	0.0001	39	2208.38439317	0.214705696062
0.6	0.0001	40	2149.22105385	0.28464602669
0.6	0.0001	41	2176.23482657	0.295582796943
0.6	0.0001	42	2215.58525495	0.382623607817
0.6	0.0001	43	2185.67801194	0.358235062239
0.6	0.0001	44	2252.28252694	0.459513567576
0.6	0.0001	45	2322.80958709	0.461829612497
0.6	0.0001	46	2331.55944065	0.353169044249
0.6	0.0001	47	2361.2891283	0.507090997257
0.6	0.0001	48	2349.2314365	0.542387482406
0.6	0.0001	49	2400.5623197	0.579623759732
0.6	0.0001	50	2452.80203762	0.665737642943
0.6	0.0001	51	2525.03435076	0.530819817007
0.6	0.0001	52	2571.66454069	0.640517088654
0.6	0.0001	53	2589.68836945	0.676560431363
0.6	0.0001	54	2641.99824439	0.673200922517
0.6	0.0001	55	2641.55387252	0.700166446363
0.6	0.0001	56	2695.61953494	0.793979319109
0.6	0.0001	57	2673.99526452	0.776133866322
0.6	0.0001	58	2655.59278726	0.781274490485
0.6	0.0001	59	2764.5648869	0.839454710711
0.6	0.0001	60	2729.87399967	0.827269688415
0.6	0.0002	30	1837.59106133	0.123463082345
0.6	0.0002	31	1855.1996303	0.181342373934
0.6	0.0002	32	1770.15931245	0.100848028933
0.6	0.0002	33	1882.90637763	0.0992716892244
0.6	0.0002	34	1894.5413632	0.112616853426
0.6	0.0002	35	1884.13055762	0.131140680218
0.6	0.0002	36	1966.2004936	0.206834027758
0.6	0.0002	37	1978.85112691	0.138890612171
0.6	0.0002	38	2046.45551747	0.200137938424
0.6	0.0002	39	2274.54119386	0.0886632600591
0.6	0.0002	40	2195.62407421	0.187851021715
0.6	0.0002	41	2189.59494274	0.278825958703
0.6	0.0002	42	2283.00175883	0.218472491874
0.6	0.0002	43	2243.67858641	0.43103509407
0.6	0.0002	44	2263.71603243	0.381699162056
0.6	0.0002	45	2305.84973696	0.286493420712
0.6	0.0002	46	2346.72231985	0.382047664507
0.6	0.0002	47	2318.1452315	0.416291120349
0.6	0.0002	48	2386.54421225	0.434074130692
0.6	0.0002	49	2336.73481541	0.505525586758
0.6	0.0002	50	2456.64106619	0.549721916151
0.6	0.0002	51	2427.60157211	0.550684146076
0.6	0.0002	52	2462.01294669	0.619760052548
0.6	0.0002	53	2517.00175577	0.673472579344
0.6	0.0002	54	2574.05119925	0.719136752402
0.6	0.0002	55	2593.50292871	0.621318595711
0.6	0.0002	56	2652.94967316	0.673889155395
0.6	0.0002	57	2686.41138721	0.738137652945
0.6	0.0002	58	2686.39740382	0.721530356716
0.6	0.0002	59	2791.69955102	0.852551880005
0.6	0.0002	60	2758.44766307	0.886136544364
0.6	0.0003	30	1861.0490902	0.133750958184
0.6	0.0003	31	1851.62547545	0.224636288908
0.6	0.0003	32	1829.00095371	0.107589514056
0.6	0.0003	33	1867.32096161	0.0787886768185
0.6	0.0003	34	1889.05635061	0.115452274236
0.6	0.0003	35	1904.162436	0.082913870831
0.6	0.0003	36	1965.71546761	0.0707367740793
0.6	0.0003	37	1972.69967917	0.197555752604
0.6	0.0003	38	1978.89845454	0.228493047194
0.6	0.0003	39	2064.19949986	0.24397298301
0.6	0.0003	40	2144.99441416	0.269330917885
0.6	0.0003	41	2235.88646284	0.215272828219
0.6	0.0003	42	2204.15957135	0.326070585089
0.6	0.0003	43	2233.01412376	0.271978050676
0.6	0.0003	44	2184.39684008	0.366240276
0.6	0.0003	45	2289.36158927	0.290863509062
0.6	0.0003	46	2333.48954999	0.340261612647
0.6	0.0003	47	2360.36929539	0.352151824038
0.6	0.0003	48	2337.01589097	0.470271737065
0.6	0.0003	49	2354.91711745	0.549594897582
0.6	0.0003	50	2413.45220036	0.572307608114
0.6	0.0003	51	2469.24491239	0.596671572544
0.6	0.0003	52	2484.30954023	0.62127970252
0.6	0.0003	53	2494.4001763	0.646543679321
0.6	0.0003	54	2474.90176519	0.570734110686
0.6	0.0003	55	2687.62320551	0.614438689664
0.6	0.0003	56	2938.70083821	0.597849711185
0.6	0.0003	57	3510.07088275	0.590292611884
0.6	0.0003	58	2658.77025898	0.825441477963
0.6	0.0003	59	2724.63644155	0.853052058263
0.6	0.0003	60	2755.67329666	0.918099495525
0.6	0.0004	30	1908.35522012	0.1143465031
0.6	0.0004	31	1787.71822775	0.136052556616
0.6	0.0004	32	1833.35045997	0.283006216683
0.6	0.0004	33	1841.93974997	0.114702460189
0.6	0.0004	34	1890.5208802	0.0942102571194
0.6	0.0004	35	1924.93682386	0.1112318936
0.6	0.0004	36	1951.02038725	0.148157560478
0.6	0.0004	37	1970.71584366	0.161151493149
0.6	0.0004	38	1952.4521651	0.175902086286
0.6	0.0004	39	2038.70571119	0.188461894291
0.6	0.0004	40	2032.18722308	0.205891247165
0.6	0.0004	41	2098.97280184	0.178994333859
0.6	0.0004	42	2171.90726672	0.254577080517
0.6	0.0004	43	2208.4106135	0.217385052672
0.6	0.0004	44	2223.65702162	0.206348810893
0.6	0.0004	45	2203.16942809	0.272155163895
0.6	0.0004	46	2221.02937401	0.368367578994
0.6	0.0004	47	2263.1942227	0.462488754577
0.6	0.0004	48	2301.02669261	0.454985367857
0.6	0.0004	49	2315.0763739	0.453769148555
0.6	0.0004	50	2389.45403312	0.501332394099
0.6	0.0004	51	2445.95353426	0.489170666681
0.6	0.0004	52	2502.38340286	0.53911724774
0.6	0.0004	53	2518.09087938	0.556218712128
0.6	0.0004	54	2526.58813812	0.635825446784
0.6	0.0004	55	2534.78320219	0.532632018844
0.6	0.0004	56	2547.32179316	0.692699764493
0.6	0.0004	57	2633.40127961	0.679011329642
0.6	0.0004	58	2614.01217803	0.731628313364
0.6	0.0004	59	2604.89886873	0.764202240878
0.6	0.0004	60	2645.4960428	0.744074029119
0.6	0.0005	30	1751.09561989	0.109663501191
0.6	0.0005	31	1817.91475611	0.112699147823
0.6	0.0005	32	1836.88551519	0.0343242669463
0.6	0.0005	33	1859.34665583	0.149338682661
0.6	0.0005	34	1928.16222548	0.100893438309
0.6	0.0005	35	1882.3955838	0.0867392390973
0.6	0.0005	36	1892.41317485	0.181655086287
0.6	0.0005	37	1976.68006889	0.0683616986617
0.6	0.0005	38	1992.25158803	0.0794572641634
0.6	0.0005	39	1978.80409149	0.155376941115
0.6	0.0005	40	2090.44141978	0.144032641672
0.6	0.0005	41	2057.20367478	0.248134152681
0.6	0.0005	42	2096.96377112	0.305058687319
0.6	0.0005	43	2194.23903094	0.228934758305
0.6	0.0005	44	2141.51619879	0.368809858373
0.6	0.0005	45	2196.84975189	0.300712633502
0.6	0.0005	46	2230.67227156	0.430479156199
0.6	0.0005	47	2302.73510497	0.366783941912
0.6	0.0005	48	2327.16537194	0.35067964796
0.6	0.0005	49	2334.63003279	0.487022943945
0.6	0.0005	50	2350.53056897	0.501712866106
0.6	0.0005	51	2412.44236826	0.522747093282
0.6	0.0005	52	2411.37441271	0.523325456175
0.6	0.0005	53	2420.03987906	0.554235154285
0.6	0.0005	54	2463.87842591	0.551522702882
0.6	0.0005	55	2511.02017678	0.646909909935
0.6	0.0005	56	2511.06901681	0.650498773549
0.6	0.0005	57	2545.72833799	0.788968633359
0.6	0.0005	58	2542.89789807	0.650742403241
0.6	0.0005	59	2616.3324512	0.780136831279
0.6	0.0005	60	2608.99385746	0.798512145163
0.6	0.0006	30	1764.29264713	0.157092008674
0.6	0.0006	31	1744.38439527	0.0873594035389
0.6	0.0006	32	1812.82282178	0.134186720868
0.6	0.0006	33	1851.05797813	0.161097322353
0.6	0.0006	34	1905.43502059	0.189732254372
0.6	0.0006	35	1875.53311714	0.0943144678117
0.6	0.0006	36	1914.59364763	0.0889224197593
0.6	0.0006	37	1909.19006031	0.110276280698
0.6	0.0006	38	1972.83416839	0.138993656057
0.6	0.0006	39	1991.49143885	0.17975114478
0.6	0.0006	40	2020.01618984	0.0998012023175
0.6	0.0006	41	2085.66495794	0.172629737152
0.6	0.0006	42	2029.79613385	0.211368863449
0.6	0.0006	43	2097.96355442	0.278191346871
0.6	0.0006	44	2141.63968915	0.311336000066
0.6	0.0006	45	2213.49877002	0.33236499048
0.6	0.0006	46	2198.08911405	0.324329825948
0.6	0.0006	47	2222.39500005	0.380773564032
0.6	0.0006	48	2278.23981359	0.33403755494
0.6	0.0006	49	2273.60890412	0.448104619086
0.6	0.0006	50	2334.46938159	0.495016514475
0.6	0.0006	51	2351.58663809	0.441474251228
0.6	0.0006	52	2354.43562177	0.489999187068
0.6	0.0006	53	2464.80066971	0.579648357613
0.6	0.0006	54	2480.48083108	0.589964104021
0.6	0.0006	55	2503.30003754	0.604660390699
0.6	0.0006	56	2498.25112592	0.634809240723
0.6	0.0006	57	2517.15149638	0.62277009912
0.6	0.0006	58	2542.52446613	0.630475983192
0.6	0.0006	59	2639.94803477	0.712525574
0.6	0.0006	60	2612.11974204	0.71417251225
0.6	0.0007	30	1684.51750672	0.0794782885916
0.6	0.0007	31	1688.76338341	0.138809441149
0.6	0.0007	32	1717.90782764	0.138417431427
0.6	0.0007	33	1788.00019038	0.121174110177
0.6	0.0007	34	1848.40425304	0.198045402882
0.6	0.0007	35	1801.95004923	0.0622675310931
0.6	0.0007	36	1883.33806085	0.14303143302
0.6	0.0007	37	1919.58227854	0.0468928161784
0.6	0.0007	38	1940.22223387	0.202826633757
0.6	0.0007	39	2086.17433171	0.168652620478
0.6	0.0007	40	1985.70156169	0.218413151859
0.6	0.0007	41	2068.02802724	0.152859118924
0.6	0.0007	42	2002.78925517	0.23081963378
0.6	0.0007	43	2097.02062633	0.243095837162
0.6	0.0007	44	2138.08672489	0.297647939199
0.6	0.0007	45	2121.78032834	0.277661954046
0.6	0.0007	46	2146.13922567	0.315233679495
0.6	0.0007	47	2209.18601431	0.363979962487
0.6	0.0007	48	2239.95542489	0.266953683628
0.6	0.0007	49	2284.20141782	0.357084912969
0.6	0.0007	50	2296.27223329	0.427571754418
0.6	0.0007	51	2303.19610377	0.507780757882
0.6	0.0007	52	2352.51375171	0.51892682214
0.6	0.0007	53	2407.99179833	0.433878247347
0.6	0.0007	54	2427.01495929	0.530563553046
0.6	0.0007	55	2447.15858799	0.610009329841
0.6	0.0007	56	2482.25689912	0.610216968426
0.6	0.0007	57	2485.05106018	0.582434615952
0.6	0.0007	58	2562.4999297	0.613367836861
0.6	0.0007	59	2533.53608601	0.620415992866
0.6	0.0007	60	2604.8129357	0.691935212871
0.6	0.0008	30	1682.10392409	0.0997376788438
0.6	0.0008	31	1684.2184238	0.0718372024443
0.6	0.0008	32	1681.86106628	0.0764073922261
0.6	0.0008	33	1725.32716038	0.0996143515634
0.6	0.0008	34	1793.94552057	0.14116705271
0.6	0.0008	35	1793.89852255	0.0993598393567
0.6	0.0008	36	1803.0456717	0.0847103456262
0.6	0.0008	37	1859.74556828	0.126163562658
0.6	0.0008	38	1896.45570522	0.0822130552676
0.6	0.0008	39	1932.98589951	0.186175008454
0.6	0.0008	40	1966.20076046	0.163846685768
0.6	0.0008	41	1925.47454432	0.153373955162
0.6	0.0008	42	2099.6000861	0.189658876797
0.6	0.0008	43	2061.80328805	0.187039688305
0.6	0.0008	44	2068.90532422	0.264938616419
0.6	0.0008	45	2133.16398956	0.259042213148
0.6	0.0008	46	2144.45618573	0.299819622298
0.6	0.0008	47	2179.60910033	0.178607494718
0.6	0.0008	48	2202.57861031	0.309983917309
0.6	0.0008	49	2201.94506111	0.318777255342
0.6	0.0008	50	2251.84827539	0.309807496206
0.6	0.0008	51	2279.31493178	0.414727309592
0.6	0.0008	52	2346.15284924	0.36358893913
0.6	0.0008	53	2303.12226133	0.499721050101
0.6	0.0008	54	2379.54749329	0.512006035701
0.6	0.0008	55	2424.97855521	0.609862476797
0.6	0.0008	56	2508.38189145	0.534637128691
0.6	0.0008	57	2486.64338542	0.513687503754
0.6	0.0008	58	2462.99822917	0.59872360319
0.6	0.0008	59	2577.18049614	0.653187213723
0.6	0.0008	60	2537.14552609	0.751316505305
0.6	0.0009	30	1756.74036208	0.125692795359
0.6	0.0009	31	1670.42897649	0.147244789446
0.6	0.0009	32	1716.75024242	0.220723665688
0.6	0.0009	33	1765.87697873	0.138940859199
0.6	0.0009	34	1709.5800907	0.0449562891694
0.6	0.0009	35	1863.97833211	0.161032534248
0.6	0.0009	36	1809.69163576	0.111447882735
0.6	0.0009	37	1811.4201858	0.0500939115563
0.6	0.0009	38	1861.28849972	0.169290226328
0.6	0.0009	39	1928.04816583	0.184614612289
0.6	0.0009	40	1913.63570023	0.159296735443
0.6	0.0009	41	1960.82156935	0.145643596449
0.6	0.0009	42	2041.2963755	0.179218175366
0.6	0.0009	43	2119.41046409	0.224227158793
0.6	0.0009	44	2148.86541265	0.146512543792
0.6	0.0009	45	2022.91750726	0.237167242218
0.6	0.0009	46	2140.86470258	0.314608865691
0.6	0.0009	47	2182.19383925	0.331497622336
0.6	0.0009	48	2218.39951657	0.266557925318
0.6	0.0009	49	2194.12073766	0.320808649376
0.6	0.0009	50	2214.98349783	0.330913120886
0.6	0.0009	51	2257.9538525	0.375945065481
0.6	0.0009	52	2252.99199109	0.404788085138
0.6	0.0009	53	2321.49225669	0.545112823109
0.6	0.0009	54	2347.53037929	0.448920183638
